Year,yr_1850,yr_1851,yr_1852,yr_1853,yr_1854,yr_1855,yr_1856,yr_1857,yr_1858,yr_1859,yr_1860,yr_1861,yr_1862,yr_1863,yr_1864,yr_1865,yr_1866,yr_1867,yr_1868,yr_1869,yr_1870,yr_1871,yr_1872,yr_1873,yr_1874,yr_1875,yr_1876,yr_1877,yr_1878,yr_1879,yr_1880,yr_1881,yr_1882,yr_1883,yr_1884,yr_1885,yr_1886,yr_1887,yr_1888,yr_1889,yr_1890,yr_1891,yr_1892,yr_1893,yr_1894,yr_1895,yr_1896,yr_1897,yr_1898,yr_1899,yr_1900,yr_1901,yr_1902,yr_1903,yr_1904,yr_1905,yr_1906,yr_1907,yr_1908,yr_1909,yr_1910,yr_1911,yr_1912,yr_1913,yr_1914,yr_1915,yr_1916,yr_1917,yr_1918,yr_1919,yr_1920,yr_1921,yr_1922,yr_1923,yr_1924,yr_1925,yr_1926,yr_1927,yr_1928,yr_1929,yr_1930,yr_1931,yr_1932,yr_1933,yr_1934,yr_1935,yr_1936,yr_1937,yr_1938,yr_1939,yr_1940,yr_1941,yr_1942,yr_1943,yr_1944,yr_1945,yr_1946,yr_1947,yr_1948,yr_1949,yr_1950,yr_1951,yr_1952,yr_1953,yr_1954,yr_1955,yr_1956,yr_1957,yr_1958,yr_1959,yr_1960,yr_1961,yr_1962,yr_1963,yr_1964,yr_1965,yr_1966,yr_1967,yr_1968,yr_1969,yr_1970,yr_1971,yr_1972,yr_1973,yr_1974,yr_1975,yr_1976,yr_1977,yr_1978,yr_1979,yr_1980,yr_1981,yr_1982,yr_1983,yr_1984,yr_1985,yr_1986,yr_1987,yr_1988,yr_1989,yr_1990,yr_1991,yr_1992,yr_1993,yr_1994,yr_1995,yr_1996,yr_1997,yr_1998,yr_1999,yr_2000,yr_2001,yr_2002,yr_2003,yr_2004,yr_2005,yr_2006,yr_2007,yr_2008,yr_2009,yr_2010,yr_2011,yr_2012,yr_2013,yr_2014,yr_2015
2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007188642083753027,0.0007630991663823972,0.0008117189890234355,0.0008762850503740149,0.0009234936630783119,0.0009579650774171333,0.001025762323705326,0.0010947852476216324,0.0011744980493162416,0.0012671373278181908,0.0013684837117178272,0.0014857223327356395,0.0016128223494408234,0.0017659618491004392,0.0019038944039510008,0.0020295277963306435,0.0021724423082941646,0.0023422535933847466,0.0025166578768989756,0.002735989401201233,0.0029836760119253958,0.003180900814516441,0.003404090864063125,0.003668591331118909,0.003993870141025591,0.004265657294312386,0.0045366497041214315,0.004999040231757124,0.005402125790802126,0.005850225024482181,0.00628229869602831,0.006688240398634804,0.007153839363803427,0.007510063458602556,0.008078734815959887,0.008607653622724365,0.009085620101430714,0.009458977281367853,0.009806323325553978,0.010249514188494235
2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007268793440192711,0.0007717312628494621,0.0008316034403754724,0.0008748899222455475,0.0009060632297469562,0.0009686915530509599,0.0010323816995136403,0.001106056964759683,0.0011918210739630397,0.0012856968967604465,0.0013944512067049497,0.0015123694595829407,0.0016546765118418127,0.001782734012450382,0.0018993389506303249,0.0020322021155989023,0.002190198523214615,0.002352685124243581,0.002557403994114582,0.002788764190260473,0.0029733455541466336,0.0031827701193640756,0.003431331840007934,0.003737076784044946,0.00399343194405638,0.00425007180570347,0.0046873435517597595,0.005070225990180421,0.0054969424377048215,0.0059106383340453705,0.0063024366364167195,0.006753575626576136,0.007104040770220144,0.007659628904713056,0.008182436303239449,0.008662099034969728,0.009048836812166838,0.009418068852475092,0.009888843459915364
2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006936844961559774,0.0007350626636368762,0.0007906054943309648,0.0008302641876710704,0.000858376882104328,0.0009162189053151248,0.0009749642825807592,0.00104303829356589,0.0011224158669496664,0.0012093410015029393,0.0013101891329392323,0.0014195424284261238,0.0015517321148890706,0.0016705300335411732,0.0017786305233706834,0.0019020107144621656,0.002048864760762714,0.002200064760876974,0.0023909321402822425,0.002606789258561837,0.0027792305654223415,0.002975374240910711,0.003208524604997376,0.0034953894288200504,0.0037365976791774447,0.003978947806548727,0.004391524693178495,0.004754142452371213,0.00515918401261245,0.005553724699607354,0.0059300000155969035,0.006364791839107542,0.006706854991015809,0.007246120613916662,0.007758523431681208,0.008234450477442146,0.00862783382601523,0.00901073820612508,0.009498711909375401
2027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007014473341031557,0.0007530000607397502,0.0007893064260996452,0.0008145823017581821,0.0008679967271970068,0.00092216212009405,0.000985045543218377,0.0010584976049101136,0.0011389641477084211,0.001232455019239409,0.0013338306347659978,0.0014565855944038697,0.0015667173456282435,0.0016668251722278815,0.0017812802691828944,0.0019176521151861858,0.0020581936592909966,0.002235969417090311,0.002437151755316558,0.0025979880227528507,0.0027813819459266975,0.002999709278100282,0.0032684230229642064,0.0034948780751037356,0.003723143481956015,0.004111631260785786,0.004454154468409688,0.004837522319998067,0.00521249219034059,0.005572303373066245,0.005989405002861381,0.006321034617270682,0.006841550166847399,0.007340211425834131,0.00780808430634472,0.00820263700266699,0.008592489493121414,0.009089207873381522
2028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007185163766152969,0.0007517277388631172,0.0007743771811993816,0.0008236996278174757,0.0008736272299780801,0.0009317057134455853,0.0009996661328572909,0.0010741385631883316,0.0011607917265877288,0.0012547468823845276,0.0013687163425675775,0.001470751246475055,0.0015633628959848545,0.0016694363673170343,0.0017959690745490975,0.001926471145419495,0.002091905898402413,0.0022792367071912123,0.0024290225281001776,0.0026002295145099996,0.0028043647494073176,0.003055708873697771,0.003267887172559214,0.0034823846903145883,0.0038475284812347077,0.00417031120408673,0.004532241636407586,0.004887519727671097,0.005230287737799932,0.00562880775229857,0.005948484985136282,0.00644850073061487,0.006930886675211578,0.007387325403102385,0.007778635387134247,0.008169962623432503,0.008668557366694751
2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007172593650797143,0.0007374797289669277,0.0007830236555864678,0.0008290338231232708,0.0008826687503633024,0.0009455449034291852,0.0010144605119509764,0.0010947663477123837,0.0011818281111201645,0.001287627473443076,0.0013821093821385078,0.0014677037353562628,0.0015659216489953276,0.0016832375649394327,0.001804305091261671,0.0019581339226300565,0.002132423439906661,0.0022717230990116355,0.0024313253687066605,0.002621926882742931,0.0028567163523977035,0.0030551554238354983,0.0032562881229974416,0.003598936836334665,0.003902476791555143,0.004243392005415014,0.0045790949210733345,0.0049045376480619796,0.005283957037831799,0.0055905909513691565,0.006068920300015934,0.006533169327399113,0.006975583147841302,0.007360138783636727,0.007748525421763963,0.008243458419389116
2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006856516578579996,0.0007036277120198164,0.0007456853993661472,0.0007880774935549728,0.0008376068530973613,0.0008957804417465409,0.000959549970247664,0.0010339701603789275,0.0011146356977718153,0.001212846573141746,0.0013002930438532623,0.001379329714179145,0.0014701985254185201,0.001578896613682268,0.001691116700390627,0.0018340542900529,0.0019960934996562374,0.002125472943191653,0.002274062059119064,0.002451803199473135,0.0026708709662477403,0.0028561514004892263,0.0030443871425509528,0.0033654638101543455,0.0036503684966452954,0.003970835134145534,0.004287268688645152,0.0045953454273541805,0.004955449981755067,0.005248304873360199,0.005704226242213062,0.006149036540951502,0.006575496018688898,0.00695054620614588,0.007332472646362054,0.007819328485745292
2031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006725774702820986,0.0007114210393441289,0.0007504743313545004,0.0007962136703566491,0.0008500416597467253,0.0009090501031436826,0.0009780183211328675,0.0010527554256283267,0.0011439260291279951,0.001224827944805551,0.0012977461511600175,0.0013817511382011594,0.0014824050947669365,0.0015863441941202372,0.001719081134025524,0.001869636974124067,0.0019896573526858585,0.00212782604302153,0.0022933849559398922,0.0024975693206482075,0.002670299866517678,0.0028461534014714296,0.0031466305705025732,0.0034135889178409373,0.0037142832422314975,0.004011901629334402,0.004302765907076844,0.004643588628002793,0.00492222186799246,0.005355394887160747,0.00577992821695944,0.006189055547562772,0.006552489600719691,0.0069251932988699805,0.0074005045278779935
2032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006799853684666957,0.000715959983873582,0.0007582034181201625,0.0008080190579268232,0.0008626265875033567,0.0009265493549303616,0.0009957971893255757,0.0010804430192011827,0.00115526457213172,0.0012224824533373368,0.0013000866893613794,0.0013932437092163408,0.0014894455768167392,0.0016126456765891417,0.0017524574622331812,0.001863670005167073,0.001992005585885137,0.0021460570001111123,0.002336191426177303,0.0024969967410153893,0.002661014842745113,0.0029418942981305207,0.003191653048728371,0.0034733318360554155,0.003752703275285374,0.0040266628917605685,0.004348435080859803,0.004612644055627835,0.005023038175780092,0.005426837617794222,0.005817712660102448,0.006167957062856333,0.006529313390291225,0.006990411245000883
2033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006842886862201136,0.0007233099442163216,0.00076942384606149,0.0008199668197808041,0.0008792244872569133,0.0009433944913154191,0.0010219992283501123,0.0010911781951247757,0.0011530924859580183,0.0012247362528101102,0.001310916331114409,0.0013999006334213249,0.0015141990493694468,0.0016439759070339677,0.0017469179201257679,0.0018659970728346353,0.0020092057407878894,0.002186110742896652,0.002335621404388366,0.0024883706036777364,0.002750666783203237,0.002984010927086944,0.003247487254835202,0.0035092652070216612,0.0037667484958943676,0.004069858334901533,0.004319635271714362,0.004707469100353523,0.005090388905012788,0.005462468820614075,0.005798398556276507,0.0061468183546875554,0.006591704648920782
2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006912857609827072,0.0007339870090278255,0.0007807790405900406,0.000835726857746133,0.000895203777273923,0.0009682203510602561,0.0010321685982587203,0.0010891545992367524,0.0011552551618013163,0.0012349508309366652,0.0013172122902038175,0.0014232143349007242,0.001543633475962869,0.001638825283245604,0.0017492099770491931,0.0018822255171851987,0.0020467023015880437,0.0021855467411565077,0.0023276032749547926,0.0025723298265780126,0.0027900664987251522,0.0030361897245536618,0.003281088886617045,0.003522616335621176,0.003807573930935615,0.004043067537307876,0.0044087574442994715,0.004770903348260858,0.005123954024473687,0.005444816536772812,0.005779158093516534,0.006206395195234526
2035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007014583392289664,0.0007447914025345836,0.0007957606478060097,0.0008509036500891076,0.0009187554275051357,0.0009778595969676118,0.001030271380194736,0.0010912230526382571,0.0011648994713278071,0.0012409074506685158,0.0013391879611969193,0.001450893646497864,0.001538836322237891,0.001641070697739333,0.001764523617045044,0.0019173491951300914,0.0020461472591255525,0.0021780889061255304,0.002406247911771575,0.002609193241045915,0.0028388325590026353,0.0030676089523545835,0.003293769431010729,0.0035611774263779594,0.0037826604137358166,0.004126777134271675,0.004468455727568654,0.004802493398911201,0.00510784350901794,0.005427337035132818,0.0058359534645856526
2036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007117510030943408,0.0007590501492031332,0.0008101939954739956,0.0008732760542111695,0.0009278983849478895,0.0009760691871924521,0.001032243632703933,0.0011003389562108667,0.0011705374020057335,0.001261640563048505,0.001365243632511115,0.0014464173913575351,0.0015410254504500953,0.0016555241569388701,0.0017974476928345196,0.0019168055782968207,0.0020392050957147023,0.002251778550928174,0.0024407470186912916,0.002654778062628149,0.002868212620670052,0.003079643562949652,0.0033301725403823146,0.003538014221532937,0.0038612463488313375,0.004182922255387578,0.004498163942519506,0.004787808264769378,0.00509199122120324,0.005481400787356039
2037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006814229003837546,0.0007253387958057189,0.0007727950466185352,0.0008314755030516818,0.0008819547538640449,0.0009261975156684144,0.0009779442303456398,0.0010408702017993265,0.0011056778731962091,0.001190117406784208,0.0012861952669256937,0.0013610583992212932,0.0014485423664952202,0.0015546710084253235,0.0016864111954169037,0.001796917542463694,0.0019103374579757526,0.002108280653520811,0.002284076580198857,0.0024833706159456126,0.002682255755741325,0.00287962673097536,0.0031139947218990494,0.003308637976781159,0.003611761380516665,0.003914021174415416,0.004210842736831866,0.004484792322051623,0.004773454154622714,0.005143386831063357
2038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006943881766457438,0.0007384464104727151,0.0007930677766697647,0.0008397202195788989,0.000880328235770278,0.0009279751750669307,0.0009861178874753795,0.001045928813543151,0.0011241884607666175,0.0012132854392352121,0.0012822736949652525,0.001363112935806321,0.0014614299276721754,0.001583673217721182,0.0016858961712747922,0.0017908847180794774,0.0019751212189344503,0.002138532049269004,0.0023239473597552185,0.0025090760924214583,0.00269307527292012,0.0029120307906778664,0.0030939727867852485,0.0033778251190868525,0.0036613470384193048,0.003940247792151741,0.004198677889363511,0.004471812916589324,0.004822255891720362
2039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007069060741612954,0.0007577866235101705,0.000800907083245983,0.0008381547358574104,0.0008820090486886811,0.0009357298353590005,0.0009909139497749075,0.0010634481813969754,0.0011460761717108081,0.001209602510828689,0.001284252907978567,0.0013752900235549093,0.0014886895597821526,0.0015831746399673219,0.0016802626525294073,0.0018516806126320784,0.002003471716007954,0.002175846838072204,0.0023480040330217666,0.0025193271325486544,0.002723635215374609,0.0028934113497040004,0.0031588709107056023,0.0034243995529597004,0.0036859725402462185,0.003929188509085246,0.004186955866601727,0.004518103402805507
2040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007253845314507124,0.0007652474506527063,0.0007993910001053428,0.0008397398414471402,0.0008893762595437726,0.0009402801707055208,0.0010075150736291172,0.001084154405396054,0.0011426090445914583,0.0012115027493945774,0.0012957646796425415,0.00140093980378031,0.001488208447420536,0.0015779070611636747,0.001737356649537225,0.001878267391492272,0.002038415910597391,0.0021983713815661443,0.0023577126961530914,0.002548143517884627,0.00270631411763278,0.0029542824489227626,0.0032026077388058183,0.0034475148555399016,0.003675923385786428,0.003918613070693133,0.004230823981021925
2041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006956317154575009,0.0007324922289929092,0.000763770643532169,0.0008008820412687134,0.0008467489192352518,0.0008936967805726059,0.0009560310757176782,0.0010271315560145267,0.00108088225264108,0.0011444277397076874,0.0012223920285245327,0.0013199282544844038,0.0014004769101349512,0.001483275930679262,0.0016315676769084742,0.0017623085524368087,0.0019110152027846938,0.0020595183295442077,0.0022075635621584544,0.002384883227481538,0.002532022608234763,0.0027634102667749016,0.0029953500809349887,0.0032243013717586644,0.0034383862751362626,0.0036663904559796068,0.003960152159049768
2042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007024101166608343,0.0007310459235828626,0.000765169679560862,0.000807560204261426,0.0008508546554208407,0.0009086608099502791,0.0009746428904698345,0.0010240354135243046,0.0010826177783478386,0.001154735062255885,0.0012451844234938059,0.0013194840997736157,0.0013958509266778218,0.0015337548217314034,0.0016550054709483786,0.0017930233243475535,0.001930798963990954,0.002068219558171658,0.00223318275114448,0.002369870285031439,0.0025855853236877446,0.0028019712386120887,0.0030157077605559857,0.003216009695263422,0.0034297985606766557,0.003705696807790315
2043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007009867438381168,0.0007323553526842885,0.0007715421764835084,0.0008114653311104836,0.0008650907342662162,0.0009263467664907266,0.0009717055124455753,0.0010256869608316621,0.0010923814500249374,0.0011762631426460723,0.0012447593246049937,0.0013151383313539933,0.00144338354402046,0.0015557914967305186,0.001683840054680641,0.0018115855311223727,0.0019390342766802404,0.0020923784765735087,0.0022191913697509613,0.002420130114785868,0.002621795815638428,0.002821075550808183,0.0030081751227279963,0.0032082766358145776,0.0034669701212452497
2044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007022092347120923,0.000738445586436709,0.0007752600465878445,0.0008250282238007056,0.0008819237710033234,0.0009235524890872093,0.0009732729752874314,0.0010349431232163364,0.0011127443790382996,0.001175857240235778,0.001240669526737903,0.0013599446169192397,0.0014641246351298487,0.001582888665560278,0.0017012716560620422,0.0018193793629823207,0.0019618203809375623,0.002079327900673944,0.0022663676725357407,0.00245413962310137,0.00263972599045309,0.0028142297480494016,0.003001212756007454,0.0032434119238559656
2045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007080388809402871,0.0007419887618323462,0.0007882006063753,0.0008410757868336227,0.0008792583841900625,0.0009250363615474488,0.0009820556786208634,0.001054232812980116,0.0011123576620973852,0.0011720011085126214,0.001282954636745215,0.0013794885436353987,0.0014896175270860401,0.0015992746907880218,0.0017086477562049396,0.0018408763805638495,0.0019496353078247708,0.002123628780353548,0.0022983188086916906,0.002470971385643117,0.0026335002894745663,0.0028079605101186123,0.0030344099608966557
2046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007114191663021852,0.0007543541716778512,0.0008035250122360726,0.0008385264143873639,0.0008806596682316425,0.0009333776424436113,0.0010003572305916641,0.0010538651410113564,0.0011087147025701793,0.0012119561507656362,0.0013013930514421679,0.0014035011216719795,0.001505037337782289,0.001606256055845634,0.0017289356238697207,0.001829486738337438,0.00199125767396513,0.0021536571758213885,0.0023141242934006656,0.002465304297035953,0.0026278527670048346,0.0028393167456729484
2047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007232531702269229,0.000769012953380388,0.0008010799996974183,0.000839846537323774,0.0008885896308026275,0.00095076977450681,0.0010000083535515736,0.0010504165453769643,0.0011465174772312126,0.0012293742911219097,0.0013240405725770676,0.0014180286754892357,0.0015116461615908294,0.001625410901245683,0.0017182763326951678,0.001868616468145623,0.0020194919714848214,0.0021685048928670736,0.002308959320777737,0.0024602129454136534,0.00265746346132395
2048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006946788151233063,0.0007372994062150307,0.0007666617637412942,0.0008023207406593347,0.0008473934364471858,0.0009051450890583679,0.0009504393506705733,0.0009967368796590659,0.0010862322807499991,0.0011629945179968404,0.0012507637776140723,0.001337744693182763,0.0014242863127743033,0.0015297403207722438,0.0016154216241833774,0.0017550885132601168,0.0018951783832254487,0.0020334468156946728,0.0021637902662769437,0.002304364159390504,0.002488171348645707
2049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007081614409737425,0.0007350325230541799,0.000767825188414506,0.0008095110663164928,0.0008631793902346696,0.0009048327009563151,0.0009473292086983331,0.0010307189562180352,0.001101841681199145,0.0011832252249864839,0.0012637084268311005,0.0013436716353050215,0.0014413883771270952,0.0015203652092830033,0.0016500808571727754,0.0017800929520161435,0.0019083016773509542,0.0020291352163584464,0.0021596365601870837,0.002330760953393074
2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007059702787207134,0.0007361209259929002,0.0007746837502062287,0.0008245894855029023,0.0008628845588137257,0.0009018694454701603,0.0009796198660456112,0.0010455288004068697,0.00112100555638861,0.0011954697737088793,0.0012693242878649147,0.0013598465223904621,0.0014325758153710955,0.0015530259630355814,0.0016736360786943627,0.0017924425173598824,0.0019043499593726088,0.002025373151769261,0.002184559555932386
2051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007069861325737503,0.000742670937092571,0.0007891117641514733,0.000824311682656842,0.0008600549867983087,0.0009326004681275979,0.0009936931936354032,0.0010637109323216043,0.0011326050515773067,0.001200793285319135,0.001284633331317564,0.0013515488736115522,0.001463382811736691,0.0015752337762539037,0.0016852663271746948,0.001788811430888937,0.001900934318779579,0.0020489070620208216
2052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007132492925088774,0.0007565011750178541,0.0007888504237597016,0.0008216037375231022,0.000889348365755771,0.0009459955940794851,0.0010109722458234716,0.0010747163579610253,0.0011376540653340594,0.0012152943397021332,0.0012768066889002894,0.0013806374989602244,0.0014843387983348166,0.0015861958189017367,0.0016819202465176986,0.0017857012725414623,0.001923160595066753
2053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007265302052547606,0.0007562557026245531,0.000786253105257928,0.0008495723053303927,0.0009021191876583678,0.0009624442232849528,0.0010214307762040908,0.00107950785388794,0.0011514016224171697,0.0012078982849056397,0.0013043034205105775,0.0014004312552038378,0.0014946805660059348,0.0015831024782629877,0.0016790785917564777,0.001806697996797113
2054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007262999865139674,0.000753758982534436,0.000813001143151415,0.0008617685974958156,0.0009178044445720124,0.0009723994673844771,0.0010259808765025191,0.001092553167343524,0.0011443989902981677,0.001233921125469828,0.0013230188120425534,0.0014101976279703443,0.0014918108048546652,0.0015804960094228937,0.0016989204141689696
